"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS150_1","NS150_2","NS150_3","NS150_4","NS150_5","NS150_6","NS150_7","NS150_8","NS150_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8","NS246_9"
"hsa-miR-335-5p",1.73256401711451,1.33465883454859,1.90649962418238,1.29317825321169,2.25919579973648,1.43775885413348,1.59009835801585,1.34063378183569,2.01323843448032,1.64970202333024,0.865658967372402,1.80405325448758,1.90910103714619,1.94409477777375,1.97785360805123,1.66512769265775,1.547923717811,1.70253998328485,1.69673473681261,1.20169299224262,1.12942063462644,1.05210795233295,1.4924073486348,0.979905139089711,2.01879187693875,1.7143657114895,1.73090374382157,2.07247788804922,1.61561693846505,1.42053141327272,1.75626256282721,2.19992002429233,2.00516313114572,2.36652622802755,2.47226275350078,1.88844418967263,1.40961351064301,1.65263442570869,2.11511479324412,1.70632936903864,1.71841510952947,1.91488550021619,1.87581023697514,2.22777397802988,2.1365475978045,1.30950213397509,1.8173065888235,1.29081474251293,1.68355104129808,2.51892862386677
"hsa-miR-337-3p",1.64805340530487,1.89351840357618,1.8184149566616,1.70516893283718,1.81804776291164,1.42344765576452,1.85437558037867,1.46792154187481,1.5679975483894,1.15255580751367,1.68162468164407,1.52708742269761,1.65394702392586,2.14329155593359,1.39119657993546,1.70572854818445,1.49038497079172,1.38554347841235,1.74830573034239,1.72144738288471,1.44689945992152,1.73701789999137,1.72864545410702,1.58468750484119,1.8449187359041,1.69861531311549,1.85890627911493,1.75016176413954,1.45508652275482,1.64288441992586,1.62115812281865,1.72329956570612,1.79225402657282,1.03018599852714,2.13362668555213,2.04741218959249,1.46899598303034,2.06553996572609,1.59485534358095,1.70532170182541,1.57524661555145,1.5666284049714,1.68822097115016,1.55365966023998,1.50611773018979,1.70608814974565,1.60026061966535,1.7925519987419,1.58920602041295,2.00168343755437
"hsa-miR-337-5p",2.13432586700738,1.91982557183702,2.03476622137874,1.95573696044249,1.7910972786892,1.34292749568814,2.04125020264069,1.85078723072075,1.88312589924203,1.98511678604716,2.08511464363603,2.12776796119736,2.1337964950022,1.83101720119177,1.3756289597044,1.54266692979474,1.93311945645527,1.98041931924451,1.67903776035847,2.25272097531636,1.59510666731376,1.70522274700273,1.85578125961929,1.50253438963621,1.75228900249271,1.66779490869483,1.80837123886754,2.02606129854829,2.09034408911308,1.88944819692597,1.99174605705445,2.26016701002381,2.04700474772072,2.09745988187146,1.75906833618263,1.77849754061721,1.04675979664637,1.91655028219775,2.04578287982518,1.78505514086335,0.824889265127635,2.16413493555048,2.23341559765949,2.22378891988012,2.05167550961234,1.94396044613882,1.9532499235583,1.93782849657887,2.37634199519889,2.23326774413069
"hsa-miR-338-5p",1.96001071981218,1.52877949682853,1.85071531191001,2.02319512556654,1.36684662658813,1.54151698156592,1.15556393236418,2.0637401871811,1.70388967538455,1.3976228456071,1.12075942064387,1.641963591462,1.83376014615352,1.67650450479831,0.989458154413764,2.1321177197088,2.25886013635338,1.9165124348984,1.55943675291592,1.66527997781987,1.88141786925479,0.981195854219497,0.99955236133287,0.915227627827928,1.22841396623558,1.63340264064988,1.83719517532637,1.46248342044642,1.58977913885769,1.57287265126614,1.74368690718472,2.0515491193707,2.38164079532509,1.43420450376535,1.41881066643125,2.30413186228592,2.10125170505745,1.53094438413048,1.21656985270898,1.51500841122928,2.03699562706933,1.97849155473282,1.76862832687735,2.05296436636115,1.84654124302998,1.67814037443841,1.53673938372096,1.74279601569138,2.35396727520367,2.18005641260586
"hsa-miR-339-3p",0.616745903826214,0.882430710644934,0.632263216389263,0.628077253939738,0.638852485657428,0.558832691990044,0.721659280930073,0.6385186040183,0.642149035898599,0.613308078292098,1.2693172820231,0.642161252302369,0.590751725200983,0.645195449832883,0.64518681492662,0.645076243663125,0.644962872184809,0.64531809913382,0.644667075915364,0.618291788364733,0.63984098950213,0.642479086059335,0.641181792766939,0.587045451474478,0.60640917352626,0.6451830018755,0.618058097725881,0.83611417700601,0.644937767385331,0.909025590496456,0.643770672937517,0.629382346167246,0.64164818690666,0.642887395745043,0.643671585703409,0.641940948197393,0.6322505364253,0.645075610787398,0.634471304960784,0.400037751983743,0.639829545411416,0.630854599666185,0.643934768122682,0.644926456877462,0.640459000286595,0.644833458660645,0.639412794446059,0.628464385657607,0.645011910124076,0.644672659049333
"hsa-miR-339-5p",1.38775220419228,1.46272916974691,2.01046675629176,1.38905739512286,1.44366672004162,1.7802966324252,1.44715928986368,1.44650459321349,1.47812229993841,1.59580987395585,1.4571212306106,1.46990622076166,1.24791156146875,1.49773184103421,1.49300357484033,1.49268727898601,1.48805238105943,1.49968693984506,1.49975868874982,1.77677086478868,1.45071915168962,1.51810059686729,1.48490416020694,1.75565197830266,1.34128763749051,1.49657477249319,1.45707121377434,1.88999353483643,1.49007033762994,1.45179648666024,1.48643692005194,1.61535490654996,1.48689143027263,1.48418294393714,1.81700652221809,1.84848447305326,1.4404681327511,1.49428067460967,1.43559198106546,1.04650037599001,1.644072093108,1.73029104631253,1.48704900107241,1.49095693486372,1.47405098361516,1.49484186102758,1.47075967216491,1.93198788919154,1.49052708253865,1.48609410708669
"hsa-miR-33a-5p",1.5510272588038,1.68050863334146,1.27480957382908,1.33947305417632,1.31843791529476,1.3084825386841,1.28320848256667,1.36055031571683,1.35033920389096,1.29163174777296,1.34246958342965,1.80320184028314,1.31335614653339,1.35565806334664,1.35508500287944,1.35521391738629,1.35434065942057,1.35543532722823,1.46041690096485,1.42225808203217,1.69353721199272,1.58473380257093,1.34783571827507,1.17271012614044,1.27169332930427,1.35539604770575,1.29431297984054,1.30189349747522,1.3543546234732,1.35779477269026,1.35198834431702,1.35313542338018,1.30512611423766,1.35981387396136,2.26050554835186,1.34934402210348,1.31028095464947,1.35423386375209,1.32249113448469,0.756066997923663,1.3549699064436,2.05271865471228,1.35709580415623,1.35388566705378,1.3476591544886,1.35626191617656,1.339770043434,1.35594431674499,1.35486089657163,1.35672952473359
"hsa-miR-33b-5p",1.58390675297096,1.41487039023775,2.11756565412656,1.91281065139374,0.984718182556554,1.90243511590983,1.86624770704313,1.17768121977732,1.78128900004468,1.74439597763039,1.60136381103167,1.98037368538624,2.16834106780025,1.46867817283849,2.00849130207935,2.1511605981526,1.97948928608879,2.2743251114631,2.04507584451703,1.87587101623231,1.86071382138869,2.00805319500174,1.47004918051449,1.47318096904887,1.98669227431956,2.21141252797748,1.51334502171153,2.17175524493176,2.23294569271592,1.94860826970578,2.0473525454081,1.88663563549121,1.92564381327477,1.7546519792601,2.17367070878664,2.25067802180482,1.82595310779437,2.2221697727254,1.76070635302879,0.944258623630009,1.84440205769858,2.03077490540316,2.28097716752908,2.11720064115974,2.02264707474512,2.23327684246938,1.90209828903423,2.10411749774818,2.05777199295691,2.1615860488541
"hsa-miR-340-5p",0.99672994170758,2.0956140174365,1.33951847726066,1.67161225368648,2.64683682198696,1.6973229418307,1.43462815246076,2.00361216970314,2.16679364973292,1.74918937504853,1.46585791188153,2.10456559653903,1.91815961566318,2.30962542865601,1.8218401957788,1.70634860944857,1.59124164433608,1.61190038479482,2.37109758450991,1.43054533593004,1.68316327859922,1.7385801073591,0.908787803152784,1.7358119567048,1.70622155449867,1.56182919531177,1.58922627224832,1.41094117409386,1.76397238326524,1.78849327925609,0.910090232868961,2.27352376649391,1.31358644649553,2.14334256357791,2.02379589724999,1.51287023955583,1.72486636267913,1.45683800203995,1.81108804791549,2.54485576510154,1.95043778704147,1.68397966159411,1.59191653961851,1.80559058892315,0.788318690159479,1.87009361715673,0.651602876086108,1.02624132048975,1.26411513056611,0.844804807688873
"hsa-miR-342-3p",1.80738352862345,2.01962510401001,1.88662468759611,1.83981704442864,2.19406407585913,2.32552890895502,1.96615800775461,2.23038090101013,2.47325975638085,2.74628370769134,2.11271931539417,1.95055290404439,1.0008291536688,1.97562409748362,2.33281329199725,1.82599519279924,1.90425801386239,2.08681331775188,2.93884741458483,1.87332106115227,2.13242202633607,1.83606825988536,2.00362828378935,1.97431524910584,1.80701833737741,1.57478405479304,2.03674256272345,1.84294287510031,2.18193859216434,1.94236880562333,1.94339864876446,2.38509365870971,1.65772659696904,1.91499013249346,1.12118239522268,1.00779562782402,1.99883177436613,1.32509253166551,2.38761867628085,3.10139828937585,2.34696869093168,0.749239122022133,1.0343157116305,1.75954695107928,1.81949631398643,1.64381158998419,1.6733866688173,0.74606557181903,1.5660706158977,1.48675792553658
"hsa-miR-342-5p",1.61664197855615,1.35892163149526,1.29246048313572,1.53378457660995,1.36577109502424,1.81357575100305,1.34783086913665,1.39775937303683,1.38504411171125,1.3744347536192,1.39008203789144,1.39990745961618,1.30135899369914,1.40205309786849,1.69913425519867,1.62404845950372,1.39924311460903,2.08664496268829,1.39312693105752,1.41571326998798,1.39555239897851,1.38832364163782,1.38516153847264,1.13969822618666,1.22872686433252,1.40189479725474,1.82286460945544,1.3390908836576,1.40009656989353,1.40009414670002,1.40333839585477,1.39031409457811,1.33217930802181,1.40116414139876,1.39645189717565,1.40230931336135,1.33706181746242,1.39900794009126,1.34798312391887,1.91715472397458,1.42876174276238,1.38821096437954,1.40572898897872,1.39953062532888,1.415228914618,1.40258360458314,1.39407544111396,1.4232999193315,1.39867301933866,1.40287209644268
"hsa-miR-345-3p",0.92266676735589,1.29004866683354,1.74710254562736,1.87357056818414,1.96517741341185,1.45343616203089,1.34100962649721,1.80918456812138,1.9257866473615,1.48222182636365,1.8314836838841,1.73479362471179,1.44427602541447,1.50637071497614,1.44877370059454,2.05704682876604,1.54820819797761,1.46571760785379,1.55745248279226,1.31595368998208,1.3600887848986,1.70446462218835,1.65847414384043,1.53372201737237,1.52528409350268,1.33898621238556,1.01745560652611,1.2184155153764,1.7830589351996,2.06716607034195,1.78246068394184,1.65212081435633,1.29126546987616,1.06490032585859,1.47795787254886,1.64187462758402,2.05199134326684,1.21110780307534,1.68261626984148,2.6456151367865,1.65115259317974,1.75014620973019,1.57559250134282,1.67512766309308,1.54736497250874,1.63211057769432,1.60119515802214,1.75018065384737,1.59917478620072,1.91768297116275
"hsa-miR-345-5p",1.7177385553272,1.79919715831227,1.75508751033061,2.47801185556311,1.75513318350044,1.59509147656538,1.78339247844395,1.83548152578559,1.88138827822791,1.78851854129826,1.870963745043,2.61917985022985,2.53608334855549,1.88482592933578,2.50328847234103,1.90413226966484,1.89774685944578,1.89910283697656,1.88620767407454,1.73904197660911,1.81906985108855,1.88639437294962,2.62651479350499,2.05960968435568,1.66822777019801,1.89186127323771,1.76896884503459,1.87219278997716,1.90406607378651,1.792068446685,1.89291029358175,1.75133891217504,1.76097773071539,1.87882559164005,1.88104266917869,1.84455942895358,1.83599086466245,1.90140666204126,1.70192353362526,3.16460093502503,1.76050938781833,1.75874110373498,1.83975769373253,1.86306329438341,2.0881634529768,1.87717048768761,1.86385546721811,1.79115649102112,1.91699713400839,1.8831045862376
"hsa-miR-346",2.07452517773968,2.19188362322994,1.68917450199412,2.5056959830307,1.60193025393874,1.86608890222791,2.27385652102113,2.41856222789931,2.04128870560499,1.99908063498687,1.22639137351977,1.29247104529626,1.88917362372302,1.75820606955091,1.448544454912,1.77955518099827,1.80026708942023,1.75254794241485,1.7496194393874,1.89245347716036,2.01930516157423,1.45216242816925,1.82661449643624,1.86094157370756,1.38812694397649,2.29696894439424,1.89676211195341,2.31581965163327,1.78152648588409,2.16111443405775,1.96976941642976,1.62966836091198,1.72036676222803,1.77689432619284,1.77425050725194,1.74592680010495,1.52949462584098,2.03748533932512,1.51329525508814,1.08980626779993,1.64836598257111,1.85270725188723,1.59904835962662,1.78143780441931,1.39632832573451,2.56349091859443,2.04994448793966,1.44552575970113,1.79081550330225,1.77970104604955
"hsa-miR-34a-5p",1.65949216599692,1.08875511657726,1.48104528049923,1.58541936466274,1.14040256177483,1.39215075449752,1.59624996724325,1.52398323415474,1.39543301176959,1.7932761755383,1.46883317969817,1.18508736615672,1.92640903270909,1.98939246606974,1.6579832878005,1.93918298169662,1.87368529586101,1.53137041668104,1.29463318813461,1.49987280476456,1.714066631586,1.01676578448571,1.55892131481205,1.67313708656627,1.55999194195098,1.42330571545686,1.10373390272401,2.14580539710712,2.10615210188462,1.38592069890184,1.72719158160029,1.89049297669879,0.961890208001044,1.15294801846255,1.92339187351021,1.59283398434683,2.01793818168714,2.28732558093962,1.73819227259811,1.85632238630323,0.856537662653891,1.54819519847911,1.66769953862606,1.67242781738888,1.76514833880559,1.96608085280585,1.23386856839953,1.64227365380753,1.76490316366437,2.05706450257494
"hsa-miR-34b-3p",1.1603803968667,1.58368325796324,1.87254429659916,1.49021827323207,1.54177707158125,0.965035749288492,1.67467153278751,1.4285685217597,2.15459916137565,1.70361003764271,1.91386680322553,1.80128238498283,1.51874822624142,1.60701276819285,1.72718068564978,1.56492188267693,1.90339294219405,1.66840561626447,1.61457160830506,1.07226025953273,1.97422881006781,1.38461977084582,2.09004359975116,1.74783513214384,1.40850284941403,1.58068414312896,1.44475968159558,1.52214390492443,1.5887292369549,2.02049731589345,1.32713467167377,1.49183235429725,1.41573534440805,1.57255335207847,2.23879995713483,1.70903672823357,2.09459359259855,1.57178285345682,1.40670039223676,1.07485629208056,1.86458111805044,1.17487024417752,2.00511845626338,1.39518378457846,1.51126193179923,1.42165882458404,1.25787171591745,1.57927904320271,1.51561881822489,1.56213331078232
"hsa-miR-34c-3p",1.88112627526552,1.99406262135647,2.35458689367864,2.52509184308126,2.04863506834453,1.9684468171374,2.01325632981911,2.85576983282549,2.0795782740386,2.80172586142769,2.04560075097746,2.09981524650224,2.45054412799226,2.11083210295578,2.83390457826379,2.11100901965197,2.11803457964412,2.11471834987164,2.09760638399147,2.48250668144878,2.01160536497514,2.74378741959894,2.10660503052573,2.57641897103551,2.02428828343062,2.11136069965098,2.01229812450193,2.23914980501137,2.11227984582021,2.29564640895419,2.07850747900575,1.98519603584004,2.05554193003521,2.11018301275457,2.1060463714429,2.46739363126407,2.48614683910348,2.10925932885806,2.39117722636738,1.66916705510826,2.05744840547038,1.97918773031815,2.09278976697046,2.1041809007289,2.03575712963571,2.13117489509312,2.55378582682323,2.0113027626579,2.10624242755063,2.10205234203632
"hsa-miR-34c-5p",2.22941047781852,1.8718840342064,2.28514349723486,1.90926773289907,1.80068147809457,2.1840465934796,2.60572370077325,1.81065254685608,1.86826936892496,1.73667118382807,1.84734576223753,2.16496177299004,1.55565802295801,1.88762532495081,1.8830349774896,1.88077595355242,1.85708578859738,1.89309116022022,1.88613230394047,1.65113189496726,1.74580151834599,1.87394340395759,2.37602463823158,1.65114408612959,1.57087737848939,1.88474788655525,1.7566724719598,1.83110703105742,1.88207823875546,1.76455805914,1.8535449396893,2.20015387391617,1.78391067737226,1.87316615055781,1.85662144441973,1.93940137820644,2.25797424347348,1.88308244239038,1.73744972734721,2.39083464787081,1.76407277425373,1.77663951769044,1.85499366706725,1.83911814916539,1.77762330072894,1.86052143653277,1.9240456695001,2.5038920391739,1.87823356071743,1.87281263066889
"hsa-miR-3605-3p",1.49318300071041,1.21176193127907,1.20681039421146,1.34847496981432,1.38661082193997,1.08156244945542,1.29040279909673,1.24664577536666,1.26250018901865,1.18329330129302,1.37673323262597,1.24275984842508,1.16622574587547,1.26116537796368,1.26079468141407,1.26120736692988,1.2616984118044,1.2607056349211,1.25578367325484,1.66859486958764,1.23889777798231,1.24923772214112,1.26188514017973,2.01918945637519,1.17483466801652,1.26096593444538,1.2001464700272,1.25082250006855,1.61508574228642,1.23616529957034,1.26032313472201,1.22988959101647,1.24295833274507,1.25568096665337,1.25874899750294,1.25496215138536,1.21671438616835,1.26163311573417,1.23601066744583,0.964494391432848,1.20530537308667,1.88744099669077,1.26087823678686,1.26124023345881,1.23501159492486,1.26200051609715,1.24160113602628,1.21662721477906,1.26204842261553,1.5745910414112
"hsa-miR-3605-5p",1.78715724416894,1.47373313405163,1.117940432378,1.77387483807734,1.8324193077427,1.22044186363504,1.42589569998266,1.53643041816388,1.5339768235809,1.88682695893882,1.18735004184257,1.49005361544474,1.7679531209963,2.51686213635778,1.75855837087976,1.69855829512549,1.9026548469484,1.60639168354724,1.44377809159166,1.4200109188018,1.44315344554287,1.66197198805003,1.0737340690517,1.66709084362955,2.08315687443952,1.96075286228562,1.29490498364297,1.81794762906234,1.50398912298601,1.18895624494944,1.93938357849082,1.21127559107077,1.70304388585092,1.43973679079322,2.21458793354367,1.93277109874472,1.22026100128279,1.45087837819274,1.86493129415317,1.07745514749247,1.86790947984516,1.60608131539425,1.57980531551693,2.11560623707759,1.72611050277337,2.08017483626884,1.98983310329648,1.98309767168674,1.9590215087624,1.91646572066966
"hsa-miR-361-3p",1.5468047552773,1.79246019882139,2.38345360773141,1.87091893728391,1.93602849142403,1.98139426477414,1.72603276429116,2.13328955588771,1.81377666269894,2.36900886254596,1.77181206724827,1.78589795045978,1.61222035249618,1.85945919283827,1.80872205341335,1.8430726254447,1.82796431277384,1.8522108719944,1.83973674822552,1.60914034750118,2.63836477618111,2.36671000791479,2.14873150769623,1.61467281965104,1.51193143884612,1.84318318971319,1.99276740727003,1.73760842176951,1.83738081033455,1.70777589276211,1.8294260195575,2.27583415976583,1.77201460853593,1.83642395541935,1.82776199464162,1.8053036604877,1.68706740621101,1.84643573161947,2.38746098573484,2.28624270920529,1.75942144450143,1.72453733216002,1.86718273298393,1.83823429963836,2.00502223333993,1.84312770969943,1.79969768410079,1.77992562617014,1.8361075433386,1.84692641585441
"hsa-miR-361-5p",1.26251659487156,2.23412915693266,2.21113246000757,1.52126759109878,2.14044595810488,1.38197782029081,1.53687914346685,2.31088359221727,2.48478542588336,2.24591245321523,1.826221675357,1.26879163018487,2.16880610518778,1.75648642388224,2.32569126344361,1.77636703157398,1.7967001926113,2.33817161776472,2.4758759314604,1.31589228234444,1.36786163179425,1.42438508761841,2.06096136563234,1.51190181890616,1.38078515869891,1.74835441770588,2.29938207314856,1.5677836575059,2.41267966293279,2.15259210971631,1.6254498880284,2.54952963881401,1.71767066666546,1.77602415058029,1.83136501110567,1.73257069862059,1.57336721480234,1.77400642861409,1.61536739292016,1.85885950083088,1.63523443386473,1.24815881319434,1.57348512325165,2.38888704112995,1.36944979700028,1.94016521956132,1.22990358578142,1.44167568051686,1.79092955164702,1.76666064816678
"hsa-miR-3613-3p",1.21223572370621,1.71154231190171,1.6645446279253,1.85925742567114,1.52584005647404,2.01350672138979,1.49780765257878,2.10424276964943,1.73625187868602,1.94682602308416,1.9448385821172,1.71373512076847,1.6596897099809,1.39629754859586,0.80526949810862,1.92804433086275,1.86435506763586,1.52446126860594,1.28303444341267,0.777644831766447,1.47820165028353,0.764431109803135,1.75870955727211,1.56652691958984,1.34307359923942,2.15705547024468,1.56071538945117,1.72722561518689,1.86403963079107,1.99434504221224,1.80225158996464,1.66744290160464,1.6073587234574,1.65563494401969,1.7694857043529,1.15074990960737,1.0124390765609,2.05091914669925,1.56179348177549,1.63352879094947,1.24220012286105,1.41593471825235,1.49057927105205,2.02296998446652,1.3315417955765,1.92688273829843,1.37042324109112,1.50186651255304,1.44324889893686,1.99987066376698
"hsa-miR-3613-5p",2.07898420229387,1.50684424209096,2.29817748833357,1.53406732579831,1.60366147572632,1.87011780854522,2.18597886335652,2.20776264122753,1.68874072266435,1.59944731268099,1.23394277793216,1.75593736383077,1.89297561587989,1.75879328837914,1.75275508856969,1.78055752900952,1.80088535434373,1.75237211841389,2.1121249094706,1.79810618991591,1.39793326135466,2.28883007977258,2.36442854456716,1.52578937935777,2.17997123515235,1.74802518027516,1.89803618661738,1.56886176417883,2.13576177884021,2.26344077534002,1.65728915588583,2.44791900690158,2.12376181463185,1.77719724953333,1.83408252897812,2.55157289858197,1.58093101692935,1.77402650113789,1.51786705717713,1.09383784549398,1.82398832181074,1.53751208496129,1.60562366792239,1.78411338423124,1.40376644008248,1.96456851010465,1.60349218328327,1.76338094475566,1.79057436080863,1.78287333200465
"hsa-miR-3614-3p",1.25878399917342,1.35531658586789,1.50400426681438,1.3776450143345,1.90801232710922,1.33739577027247,1.34323219277099,1.39626500910733,1.38304289615386,1.77130552098547,1.38779740667064,1.39726390707083,1.30272697782704,1.39949754976937,1.39932092408705,1.39777747793261,1.39679810998275,1.39901165494551,1.39055660918357,1.27078199741558,1.39275752368423,1.38556650953559,1.55632248017327,1.14187220288065,1.56202133535335,1.94826743646142,1.35186062711726,1.33653836457603,1.39761266220676,1.39865077073976,1.40032783288429,1.38844606130472,1.33046868194393,1.39910578952805,1.39381854773262,1.39944497677741,1.38605538920176,1.39656455257123,1.34590816299032,2.30813123619131,1.42591020710038,1.44290176362461,1.40307794819753,1.39703171869116,1.41192285344272,1.40003676458564,1.45872968738793,1.42056482810214,1.39629342377605,1.40042264003129
"hsa-miR-3614-5p",1.7187297668759,1.77346829817582,1.5476245850308,1.25850060007728,2.1773217313099,1.90348277192626,2.12516964893371,2.12346409168899,1.28266772171708,1.31069024544021,1.81861056935133,1.74320911656532,1.88901651765826,2.13363113096189,1.96517626962015,1.29926042872035,2.10382759776492,2.20003303820909,1.96619586542144,1.80988034157901,1.57702729334344,1.91151673655537,1.90442441051451,1.95513151440101,2.17707553584733,1.44059030734795,1.81567463144608,1.75416580655973,1.5994365571716,1.90097035082135,1.91972196082918,1.55265115454192,1.53087199819951,2.30537802907022,2.27183964317812,2.09055071592241,2.02593010303102,2.41802454322352,1.32032172976722,1.09973260496296,1.95366846108634,2.09489540328936,2.01336414237892,2.00573818068909,2.08623765612492,1.87551632227031,1.96760173361824,2.0382399433814,1.92517752751913,2.28863141438697
"hsa-miR-3615",2.32260727998484,1.52364519010348,1.7165705274323,2.28573579226294,1.615955701381,1.72303855738219,1.68299380610474,1.7372825248649,1.69058339330295,1.61232707846554,1.99823665033124,2.33732648502178,1.74784697013629,1.76449720482352,2.40566061629557,2.4558926220921,2.06686131628884,1.75361933294113,1.74970317450889,2.1369193952935,1.54229626534872,1.51140202910411,1.87065202626795,1.54707491238504,1.40353392687281,1.74963417518558,2.08731721775931,2.31992768378485,1.88184549865808,1.58961186705998,2.60665690315532,1.64493058147933,1.72578410812413,1.7787980002949,2.10984578894272,1.76969647533783,2.03593418426311,1.77590356522418,1.54681723559971,1.12238497980179,1.67247735023661,1.71742772045765,2.12713127389184,1.79855099314925,1.70055824327139,1.70171834803138,1.32150065198173,1.52001379135235,1.79038323583194,2.11620429240856
"hsa-miR-362-3p",1.044372468506,1.33178699941986,1.09213901943613,1.04105857263748,1.08906561592216,0.951978722064161,1.07520281317039,1.09505658354114,1.09888837701546,1.61845450925444,1.10455036925432,1.10129519273902,0.943618083733666,1.11134395272458,1.11084897730928,1.11183830440631,1.11223635716457,1.11088186666985,1.22152130987558,1.02894469091915,1.09268719581893,1.1062373662085,1.1062165408997,1.18995658501904,1.03854271096636,1.11119086967793,1.07045722710189,1.10729370806439,1.11133975897732,1.08883998321125,1.11166401208645,1.07160785652556,1.09774918930349,1.1042059334337,1.60954332817508,1.1092549500092,1.07329276941183,1.11198588591228,1.07878935696965,2.12598371976129,1.0883405301836,1.08501213586054,1.11278537905895,1.11150745950687,1.10697680655557,1.11199525191876,1.10350302577439,1.07810042495858,1.11206608543707,1.11053480856368
"hsa-miR-362-5p",1.44932491650607,1.93669661972421,0.865136788929389,1.54348959860989,1.20416945772641,1.59623359174955,1.5469053565635,1.80442830349163,1.29180980063227,1.81870507021654,1.87450007038787,1.24371793611393,1.78773547221346,2.08410244953204,1.700688197164,1.73097222393423,1.64436247568549,1.46123452187046,1.30190743646577,1.24644764532881,1.64889498106638,1.90935230009214,1.49003846537867,0.8416402361663,1.31008946575617,1.99083459492611,1.29877110605223,1.41086502648876,1.1467354475107,0.862301619780421,1.82558911915562,1.14364559395218,1.98276271487293,1.68924454046467,1.76395708227362,1.35441756880771,1.75054830775565,1.97150700146868,1.6795570964456,2.30189266565194,1.70130905142312,1.69711006062346,1.76171324792607,1.77106240100115,1.90589146339147,1.87725313124743,1.52746443795518,1.68180557723987,1.65220610899838,2.05549649058957
"hsa-miR-363-3p",2.37821556953893,1.97922262117807,2.3402814660024,2.45419331857386,2.13771182930238,1.68070875014737,2.03856911453725,2.16077779517348,2.38089361257394,1.70986707325913,2.12188443274128,1.58376760861292,2.15712362446196,2.29756186840912,2.21438568111846,3.06770562842566,2.25178760127864,2.30250724616304,1.56371705302497,2.21612020543893,2.02493211973107,2.39550105321444,2.17072194347979,2.2751303533101,2.44423740961514,2.56353075102811,2.05345171825171,2.37274586373067,2.27999288746079,2.5198049328881,1.88305007422289,1.53732129821946,3.52078787664263,2.3616224277755,2.34451517850456,2.27017130592707,2.4852075509606,2.342754052178,1.89551322797707,2.07819803867777,1.93320048524753,2.37781369632686,2.36109073049399,2.30026167102633,2.18041273941472,2.12993078224917,2.25226118116258,2.28088183355464,1.86660035773978,3.63750757660379
