"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS69_8","NS69_9","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS152_1","NS152_2","NS152_3","NS152_4","NS152_5","NS152_6","NS152_7","NS152_8","NS152_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8"
"hsa-miR-3192-5p",0.464898100112984,0.475535341144297,0.476672804502718,0.472216833583355,0.481355396939532,0.428058710166987,0.569382844765844,0.480743362687276,0.483402501362902,0.485154186871478,0.461533263579441,0.483149697382235,0.481515189791664,0.478246480116362,0.443418848429875,0.485173520494029,0.485534454415309,0.485116144580568,0.484940507739581,0.485156771241495,0.484910371181213,0.468212924217147,0.481029193403371,0.483846514439146,0.481016150562681,0.63019875299255,0.45883773048705,0.484761983119351,0.465172766689938,0.479361236831808,0.484984373041719,0.478418592357077,0.484562453036823,0.476003624138896,0.479574363003878,0.482803436770489,0.484190760216487,0.481929978204158,0.474729368969302,0.4851271964237,0.478103627822048,1.0983977844295,0.482996339694184,0.474281230092317,0.484307050085622,0.485218569107686,0.481499133917659,0.484542235481101,0.478242099216969,0.469931648745393,0.485159308889146
"hsa-miR-3195",1.58165498309841,1.70641447743391,1.57428105715786,2.00473787790804,1.5513835469209,2.06993736595595,3.29219212079102,2.46655578363837,2.01027534599206,1.68057141668664,1.46830412532129,1.25102965897451,1.3423336536206,1.50073244148211,1.29586184713649,1.66640921372288,2.5819584088284,1.68648055432571,1.68353626784028,1.67747558476846,1.66358916056962,1.22628712362851,1.2981529858673,1.48277474421755,1.45087591219798,1.04493218798058,1.27463253775666,1.67030403512084,1.54019615228396,1.50981131001886,1.67839199250386,1.51941777067543,1.53971940655253,1.56312788394069,1.58966671994492,1.68111378384781,1.67183762769539,1.63870900077583,1.45348048766506,1.67808550570589,2.17588385142368,2.95839934301828,3.35567895332348,1.31225529385169,1.51979849864535,1.67299066080086,1.37107801095923,1.60128495225004,2.28860166473409,2.09163686842588,1.68149537424788
"hsa-miR-3196",1.4069782463682,1.8481446099665,1.46110796048042,1.80013602041276,1.49272492363331,1.1832938150597,1.50083276599591,1.53683778687773,1.52140460447304,1.52115338822472,1.46709791666395,1.51294541118077,1.49916694077285,1.43445966125061,1.80273088901875,1.54245503504278,1.54960754380271,1.51736154179967,1.51481458238949,1.54212111602003,1.54277856405895,1.78041581168489,1.88762464495932,1.79688892916296,1.40555127016064,1.33933366232104,1.46774602526907,1.53064493064649,1.72283530105217,1.48727388263612,1.51856165589237,1.46512315310751,1.54009072332544,1.45359334999982,1.97605065825211,1.51307753935118,2.22755854521615,1.43064953808023,1.46275836876133,1.5317000104357,1.49877415814675,1.49416608049967,1.90269827787877,1.50672016267862,1.527638219481,1.52666270686181,1.50911164478377,1.52100135794314,1.98575848252425,1.4329255011514,1.53233926181611
"hsa-miR-32-5p",1.98407645099905,1.91230208125749,1.23734122452822,1.97396973161359,2.49150028965867,1.62928652420012,1.33000790804432,1.45305840416076,1.65915642061822,1.65884014171828,1.85113595422614,0.97160366529375,1.67581957931593,2.35665245085961,1.20790807622233,1.64838941652716,2.34563828299527,2.23581844106055,1.62653681734953,1.67859536072241,1.6651696750665,1.0676923194622,1.04593532150236,1.18322329832361,1.22877017119041,1.95166289568622,1.28427617240259,1.66057396403591,2.17822064348934,1.46289902454272,1.68350007743126,1.40856896618926,1.2538953176387,2.56399888100165,1.52964162683902,2.85830054038726,1.65079955794488,1.51327534525598,1.37961305472581,1.68938727646819,2.12076884544209,3.24292775858001,2.101409232308,1.0692990703748,1.21357173108731,1.49522447701578,2.20207617413694,1.42455762613017,0.992192802142334,1.1478003934189,2.31801561051734
"hsa-miR-3202",1.30598795856965,1.7849629687586,1.42048734875356,1.89018204738634,1.60182443729021,1.81486122053237,1.85913458158408,1.70537494012129,1.76205439885103,1.67345889676428,1.52944225281663,1.46509570920475,1.54400755058489,1.54537476614627,1.85412838246809,1.70382409050196,1.65015333567779,1.6900698577159,1.66571407941039,2.16340236910199,1.81475625953022,2.15194808269435,2.00651139299049,2.31833295042932,1.56892128775984,1.94486097753132,1.25621767396025,2.50851976254097,2.18759689818806,2.11353762790384,2.04542436986776,1.54854153473152,2.24263145863211,1.8575321112331,1.58931530274087,1.67659443392088,1.67772022441759,1.62667405247343,1.53400484506121,1.68825125215893,1.54911420854213,2.29852902486031,1.79621637649312,1.44335956744028,1.63330269637542,1.66527909717937,1.52937252455581,1.63792921607049,1.94793042311567,1.47158332326345,1.69943263794232
"hsa-miR-320a",1.01750955042606,0.686083561239643,0.685134416102237,0.683916218123425,0.694169814895869,1.0406677294075,0.679446480301111,0.696533120714247,0.700204261737766,0.702858308787637,0.661553485172463,0.698560168394537,0.696255002405181,0.690221624982531,0.638383319705932,0.702899125420907,0.702968347754827,1.12997197280087,0.96517704170744,0.702837273590023,0.702235867908527,0.674863131192223,0.697293376015523,0.699708292999404,0.694545890866373,0.627481891666416,0.992469537337101,0.702259535171095,0.671555162627958,0.690537053619383,0.702374292834294,0.691845186136653,0.701632739169827,0.687141184520267,0.69227428609897,0.699504687998457,0.700967799626785,0.697647761223126,0.685019741662108,0.702802061618516,0.691085806525584,0.425916099607652,0.69827698367184,0.685210771237841,0.701386090388293,0.702736928888625,0.695026657391114,0.702218490130943,0.691698382609863,0.678950784955753,0.702863542437733
"hsa-miR-320b",0.910297310925592,0.947365200686517,1.16958080548749,0.939325537877374,1.50873862719676,0.833486133082871,1.66682148363263,1.28908702153229,0.968865260537481,0.975791991367362,0.924823102904482,1.10197367803344,0.966656840049562,0.947641315216676,0.856685874029886,0.975688678262141,0.97522665810897,0.975205999718102,0.974932999181983,0.975772766144934,0.974233233006714,0.918841228009599,0.966310078401603,0.970411647563168,0.965434872178968,0.876967682616046,0.914986570863308,0.974864342841126,0.945305240458611,0.959110068131166,0.974944639708577,0.958481700915021,0.97435251634649,0.948943384291068,0.948876250796039,0.969794350154785,0.974508518269365,0.968221766762876,0.997136885293902,0.975835093166465,0.955047011682238,1.34904551944672,0.968706770607196,0.949960413510811,0.976139540306971,0.975500373059118,0.968407677439623,0.974080777437891,0.961824014918417,0.951586120863718,0.975706611512647
"hsa-miR-320c",1.42371275740315,1.59614101595261,1.596550949053,1.58405966285387,1.65755083997295,1.83063443168582,2.1839154165539,1.67557259100748,1.71430362263773,1.70660773633556,1.5269850790442,2.0214516701515,1.69008939949815,1.59249830813326,1.38697277474278,1.76228247725774,1.71068931941107,1.78247556856999,2.53501230874658,1.74592474659051,1.70845191266502,1.61234901747422,1.7186630550582,1.73550464484508,1.85366249384656,1.49622688223999,1.40670255103273,1.76592963459783,1.63538089781734,1.73097939846854,1.72064047610628,1.61771299665548,1.6855126512181,1.59152368060062,2.11472730707724,1.68471588164917,2.2890491063043,1.63621957097442,1.58203568556544,1.71911695540231,1.76724677703224,2.94614918334012,1.62402078633282,1.9696988783322,1.72329952404948,1.6737846076676,1.93591816609637,1.67953054793691,2.14013405513617,1.60303431462542,1.71002787588525
"hsa-miR-320d",0.923741129435812,0.960494174598662,0.970914084574064,0.949439977309678,0.976374250233123,0.847182318380838,0.959000488030538,0.975822726993238,0.982007117513939,0.989318447500877,0.940558533048522,0.981878430054404,0.979612434859714,0.961260904381265,0.910496170168018,0.989209315480461,0.988764035678168,0.988675443140657,0.988418327843225,0.989305602224058,0.987655830146087,0.929918868519766,0.979230796299519,0.984057065526223,0.979688492564769,1.43959121794154,1.26370024430551,0.988439267641779,1.24500994042301,0.974216123032944,0.988411768063743,0.971510421182693,0.988055029681096,0.962490045577818,0.96143069828705,0.982838294619281,0.988268020172711,0.98181020355185,0.959043823043193,0.98937510637744,0.96746460300367,2.1248174661905,0.981147341590943,1.02027228463163,0.989780603969903,0.989019518205803,0.982248112036337,0.987590498564411,0.975736315247281,0.964028865189805,0.989228645459483
"hsa-miR-320e",1.73132007893219,1.62045975865056,1.71918746123147,1.92976559443546,1.06611266799416,2.16685529212523,1.92996983298752,2.77162025037436,1.38053476087993,1.98379672288027,2.21221507270258,1.83675184640004,1.9846093943875,2.06040049577339,1.27456492557025,1.9260262810015,1.96780163254853,1.47211173091215,2.49441848800594,1.31676441493799,1.97811036417965,1.53044114418089,2.21978492444168,2.0075898492119,2.0793792213398,2.32361688125677,2.73511280928998,1.32357406381488,2.10607229039154,2.10230767969065,1.71807680929409,1.70541284891062,2.02564137744729,1.97347450932676,1.79521135320571,1.95185654157345,2.30371250141284,2.08195241156461,2.88384111890227,1.99934492356115,2.87418432885467,2.66762934512229,2.13723239028039,1.18905035564917,1.78089446236794,2.01094910463765,1.85651920730927,1.96218216291304,1.75045479047895,0.664444598452822,1.29587704409472
"hsa-miR-323a-3p",1.39267554631817,1.52030372105164,1.41223728318192,2.03629997641514,1.59372125394565,1.14113415810706,1.60046512020024,1.6510927199772,2.29172668075767,1.67490474699331,1.51556388076847,2.13695781162725,2.34085731162321,2.10271079812143,1.96270152235137,1.69789988673503,1.62667517274109,1.690674267423,1.67052664245389,1.70491678067684,1.80721519783205,1.42640179595528,1.96978301429531,2.05795336987642,1.55021463346034,1.92746570854704,1.97677517933705,1.689971054654,1.58097691406692,2.21295145370754,1.6869890720902,1.54833006879454,1.62159883764108,2.26874121750923,1.5929636161571,2.30585226304931,1.73505421624589,1.76125527856107,1.48027218057059,1.94936832893505,2.05438426092795,1.86717930946183,2.26729101898387,1.36326277608639,1.61877794852854,1.67077061764851,1.50180000945939,1.63488523765824,1.41700191591887,1.45987421081887,1.69398686880214
"hsa-miR-323a-5p",0.328116341588318,0.333753189481913,0.332267473595539,0.332146566607415,0.33744017487182,0.868714855317873,0.332330968360937,0.336299786542871,0.337609573796422,0.338318686300543,0.324423858335035,0.337530461498111,0.337354844657171,0.333747689936248,0.318238371729738,0.338309052610171,0.338479068393414,0.338254540769314,0.338134794834426,0.338323894867185,0.338323501536248,0.331022515779662,0.335659614244918,0.337810384992235,0.335472808178168,0.312505957991939,0.320658709680371,0.337984700792096,0.325353410487987,0.334179978630646,0.338393736286591,0.335250015125984,0.33784023141985,0.332994659652896,0.335981534716312,0.337603255346482,0.337577365437401,0.33681940607629,0.333721066800177,0.338323236373512,0.335105215586718,0.236513547531915,0.338782780710607,0.332621961828313,0.337511502947644,0.338384956911133,0.336741412801658,0.337938217775132,0.33330863923534,0.330729489893887,0.338316348208129
"hsa-miR-323b-3p",1.97370120869507,1.85024134524734,1.66958389918005,1.80676260013336,1.7612612413399,1.69094381880513,1.80692292640472,1.31664675392967,1.22350947252606,1.44915856500689,1.73342256123501,1.70683483392079,1.84317552245897,1.89340100881314,1.5819250895837,2.18952507217593,1.92818608080843,1.95011734919168,1.98345538607584,2.28551551320868,2.1755434298138,1.64726399309057,1.87719530280435,1.5252033777112,1.85427503933238,2.14873980259608,1.68627895072787,1.26886867842206,1.8998329423959,2.2884363402487,1.65564429502527,1.89707838076044,1.81455783181835,1.97960346117652,1.75448657647229,1.90966493690419,2.18946719713312,1.65856257435135,0.968040069113642,2.05042668180371,1.90492456425841,3.26057741023446,1.92224656391369,1.54447020532448,1.77232576975781,0.591193527503494,1.87788148261995,0.691883074724192,1.60176093344187,1.47718925761366,1.19392852702812
"hsa-miR-323b-5p",0.94343323948309,0.439387799139263,0.440312858990001,0.436500258989816,0.444868503462752,0.397446367838325,0.436930908702049,0.443877666585317,0.446260441769838,0.447782897527253,0.608890859765272,0.446111521216293,0.444827270164645,0.684512480126885,0.411170562462089,0.447796635277556,0.448140668029698,0.447726988326533,0.447572697367795,0.447788690159774,0.447609653589984,0.43314947325721,0.444009814789326,0.446699000630269,0.444049302048377,0.410283363326725,0.423964632027919,0.447406445921546,0.429785341123825,0.442507080424246,0.447679681365637,0.441904284918241,0.447234788735027,0.439558636679227,0.443011321299951,0.445788534456233,0.446907091916168,0.444941431035871,0.438888329402392,0.447765098173892,0.441684084634903,0.295189748878641,0.446304596304651,0.438146668693575,0.446997823433351,0.447861042190457,0.444723142451744,0.447207261135694,0.441401832147407,0.434496703907736,0.447788116726293
"hsa-miR-324-3p",1.94734021684618,1.62588385628638,1.92262184240921,1.38328580246662,1.53050561365648,1.82882582823898,1.43743106193937,1.80039654164092,1.9647900061099,1.36479096294704,1.17432913948771,2.0206000928055,1.7951694121697,1.71960665156396,2.02928029585082,2.03084607316591,1.63290191405468,2.13335544063601,1.52626222745574,1.46908831600788,1.53899786081966,2.02874291316766,1.69326777556334,1.7061320289243,1.21597439772987,1.88557784946863,1.98503871521035,1.56333496776497,1.66232404598107,2.03165596357637,1.949005997192,1.44321752558898,1.80819000484562,1.84313632730275,1.80307008055443,1.87925027567058,2.07963256060977,2.04872400468433,1.77761758107203,1.94407134854353,1.22583577466735,1.91446818819514,1.48297231570595,1.83251313152397,1.69852389257627,1.67498367098054,1.73782683843888,1.94672532432041,1.85552095428369,1.9358432137829,1.78829942440713
"hsa-miR-324-5p",0.731036257108228,0.759454404501455,0.758134811878973,0.914620627321617,0.769491902931474,0.661134474000539,0.752989970348183,0.771963230184844,0.775905803855734,0.778982615530932,0.730418277260874,0.773740858807582,0.772108340684916,0.762451822249451,0.707518092170338,0.779005654126926,0.778857485215579,0.779045599540216,0.778709706415145,0.77894183688139,0.778227073106874,0.746803190351859,0.773138767803018,0.774967047681859,1.16510768513811,0.691311682891013,0.791337939793839,0.778226110861983,1.03167639939537,0.762765535275302,0.778446364709128,0.766791534365736,0.777424506329066,0.760349466234805,0.76558337962493,0.77560935970897,0.776734728668716,0.773067992724069,0.759627367852123,0.778924272350815,0.766057893283538,1.63418640343106,0.774698807669524,0.759032881497702,0.77746669929424,0.778792368980451,0.770183376749728,0.778223632521539,0.766049029522144,0.754371150062356,0.778980520742871
"hsa-miR-325",1.28212291808505,1.66691698698517,1.31971783125337,1.96618087089577,2.404059044391,1.76275847031381,2.22146773893949,1.57138228403911,1.65866663088143,1.68677108643493,1.45584744847693,1.13349493391028,1.50747668853804,1.45658065900737,1.26198803404266,1.65521829844887,1.40084774545441,1.68506607188257,2.13528650016838,1.67251868901693,1.65860304299487,1.31894270825532,1.19406182998887,2.40282520404143,2.3500178849582,2.07392041744269,2.11923519756933,2.07077891945354,1.52440173049904,1.49138780140022,1.68417635109889,1.47951620461916,1.45002661991457,1.5378568135103,1.57403222032384,2.41106629217221,1.67403188465596,2.13679360176043,1.92158197452208,1.68480436178332,1.38548151370537,1.05782691750805,1.49474098569026,2.05768575713367,1.56681088343679,1.99134601115259,2.00499478829091,2.24231827543199,1.67493668139867,1.79331881492155,1.69053039276321
"hsa-miR-326",1.28682687848717,1.38533283405599,1.30755793866666,1.30852018556633,2.01756072467319,1.17659311398103,1.83759944963864,1.359806803138,1.38159494597985,1.63174686816871,1.36697408039602,1.36150417223636,1.39764774714089,1.35321918922185,1.19448839134195,1.39913523292685,1.39361632362806,1.39781122008759,1.39588524951001,1.39863852873447,1.51042075017789,1.2839880385046,1.37671026218542,1.39478386641025,1.38725047327632,1.3552721941462,1.74935760204376,1.39635530666988,1.35750419287258,1.33910536028292,1.39921963235913,1.35789521306486,1.39953162390834,1.88218918554411,1.31669789012512,1.39512761740432,1.39737972629421,1.40603400479368,1.37235296495507,1.39854129354766,1.37575129243495,2.41396245480993,1.39560901274428,1.37934775426028,1.39224295156704,1.39873328750022,1.40375856978003,1.39819240655191,1.37229722802402,1.38144743457513,1.39849370091977
"hsa-miR-328-3p",0.73419856000221,0.762887420658981,0.761590330407521,0.762773269370997,0.773049927747823,1.22626223638432,0.75647000043346,0.775490441452005,0.779451085318201,0.782553809831919,0.91590136876217,0.777267686885575,0.775677620214035,0.765793411268168,0.710716519803292,0.782575977768187,0.782417363216458,0.782612214178451,0.782275633785833,0.782512309298497,0.781791761117343,0.750134890485426,0.776686749051977,0.778496231444752,0.772252174989424,0.694351958019619,1.22909283061974,0.781789522062833,0.748778688033945,0.766148023348183,0.782016412863478,0.770302452879383,0.780980050479469,0.763764636435221,0.768998773185589,0.779179892728836,0.780291933281073,0.776605329533895,0.76313813694249,0.782495802749316,0.769573091807018,1.30703574694451,0.778298580776871,0.762480539972725,0.781042726755557,0.782360506934309,0.773721090463175,0.781785082893424,0.769544908156444,0.757949124573631,0.782551501085671
"hsa-miR-328-5p",1.82315558227329,1.5387936531787,1.42299440257975,1.50565618276699,1.60420604628898,1.16167763234314,1.50793717177043,1.65414202479842,1.66489019048815,1.67301612612098,1.53360559514093,2.38385854826664,1.55594528432278,2.10913993783791,1.97852659863231,1.70558300684776,1.9544570244646,1.68986974532445,1.66423328239144,1.71230410607132,1.70352005300477,1.7488752374894,1.50520087722827,1.64870845182326,1.57452173404494,1.53970089085629,1.31949251319016,1.69382791360727,1.59538530740789,1.56168356703166,1.69227369251206,2.13694248490665,1.63561974372215,1.61469974666909,1.58814197153424,1.67669837981942,1.67828248734907,1.62451314859118,1.48542910818361,1.68896299013861,2.2783848891166,1.30727015465181,1.7988729037208,2.15617113416458,2.49065744975505,2.28270638426786,2.27415372611588,2.11314464281618,1.95713632885484,2.47643191865707,2.02538879689112
"hsa-miR-329-3p",0.813568609329093,0.848246441422945,1.06255340157611,0.84939292772365,0.862391893597784,1.17686743996585,1.1964527777992,0.862946603132686,0.867527946017096,0.871708303406685,0.816732499952545,0.865431922251939,0.86479556276681,0.848419043210155,0.78591232928645,0.871702765534112,0.871341905241892,0.871542497006015,0.871241094977869,0.871655225797878,0.870738119080791,0.831116245492113,0.865080246927639,0.866703323134649,0.859746175184097,0.960968047834591,0.811626264524918,0.870754688347056,1.12507799725502,0.851671691329369,0.871134011798669,0.857708482219746,0.869870272474149,1.09416936363378,0.852940789481075,0.867957184324148,0.869379235578931,0.864834962497855,0.850474792719082,0.871670822858303,1.22124860258024,0.810570651589325,0.868026325151519,0.84853386140058,0.870750899350584,0.871459285533009,0.862835786373272,0.870530207728621,0.857355424927498,0.848479467973436,0.871708989910178
"hsa-miR-329-5p",1.2872032490343,1.37130222984851,1.28618114365073,1.33348532290994,1.35552152869542,1.77232810745811,1.31770125582694,1.35925460328016,1.36655803784446,1.38173656919818,1.34426729403346,1.36190357576106,1.3878542950283,2.12183118615958,1.8570648653372,1.38195553992808,1.37614065199037,1.38049607394307,1.37898796689315,1.38151612175962,1.37950453365221,2.19441862151457,1.37195851422486,1.3732196114575,1.36088697051508,1.15428718832818,1.22267922993497,1.37848698675857,1.33923041752911,1.32618103905756,1.38251629767308,1.35872259342932,1.87070295640469,1.30745538573339,1.30602605135325,1.38143591080349,1.38001996105198,1.39690255114131,1.8098123313939,1.38142919837231,1.36112957510448,0.640673093811604,1.37256179350939,1.35279818137935,1.37860634903378,1.37967221317615,1.39235842346907,1.38023185981704,1.3641752820296,1.68860193325951,1.38139901150079
"hsa-miR-330-3p",0.797831275351155,0.831506475899149,0.832452350870956,0.832772401470129,0.844770592470689,0.989625345684858,0.826861585264915,0.845848726811229,0.850291901359653,0.854164987398396,1.20156083188001,0.848061101482882,0.847295074413995,0.832182622803176,0.818125445853117,0.854165741769351,0.853825375322176,0.854059802737426,0.853744492273152,0.85411432684314,0.853246275569333,0.815614983253538,0.948876206736599,0.849318307770925,1.01580663038936,1.50040174728899,0.794823291575422,0.853241882211372,0.820610375047774,0.83457792912686,0.853605641552293,0.840566653257491,0.852339932808536,0.831956809228484,0.836653235954446,0.850577768713699,0.851787201926866,0.847479639874398,0.833401413513343,0.854123155723675,0.839786280768893,1.09639807019398,0.850460099108048,0.831589328676789,0.853013506846439,0.85392049166899,0.845149277026859,0.853090626707159,0.839986801947393,0.830550089104489,0.854164460540395
"hsa-miR-330-5p",1.68440582161135,1.4692869300342,1.44918579631247,1.57859938340405,1.46957348965317,1.42460353159565,1.49479247705952,1.49882201916892,1.5063704957883,1.4999193630105,1.61730731177689,1.53504038928411,1.48250549616971,1.53910727838278,1.34699386084979,1.49979719649689,1.50406047685954,1.50027457502947,1.50144446816939,1.49858954775788,1.49006614384691,1.83590639581557,1.37913894708024,2.16325258690878,1.83827900509857,1.71641752427275,1.4929211811023,1.49551735551872,1.42736737701354,1.41523530624537,1.48983083594992,1.55160270720083,1.47112346373699,1.44127944991703,1.49476744971209,1.49028121369733,1.48554917978862,1.50173328458343,1.44241650433679,1.49807561314556,1.47337369793325,1.96589704093534,1.42572820104945,1.48368536056227,1.63140565440581,1.50128178345567,1.47215991889649,2.28243084824593,1.49006374440462,1.47909514116091,1.4949964240987
"hsa-miR-331-3p",1.78272225310292,1.38779214003418,1.73197040699703,1.29206658233435,1.36403465203767,1.4754114847905,1.32943588864565,1.35988734852387,1.38930588227431,1.40755724344612,1.37434641297022,1.35924433269995,1.39762958506297,1.37946940970827,1.48368588694872,1.40792855299717,1.40128951127027,1.40692190706398,1.40496094538181,1.40740258892634,1.40594608371407,1.2752155074148,1.37702553941351,1.84640263113518,1.40199313739911,1.83303720592655,1.26027490981577,1.4057519395376,1.37009092327108,1.34633181822049,1.40742003733244,1.3581263110936,1.40814296164723,1.89023090591106,2.13978264797211,1.40165403899266,1.40569469556028,1.40787924562445,1.82692964846571,1.40729755338069,1.38181548457953,0.961566038933567,1.4084633489672,1.39588529967009,1.3989679439644,1.40910128889689,1.40589701931688,1.40758669394676,1.37622376145605,1.37964120269048,1.40724173790111
"hsa-miR-331-5p",0.301523624315666,0.203931761757164,0.196375728883471,0.202772399269602,0.203595558844887,0.192740819206622,0.202513481160639,0.204570788347164,0.204014940702418,0.203529444831097,0.199569777437463,0.203645865749669,0.204649720269466,0.201938294227529,0.205989513386695,0.203510295578272,0.203260369748989,0.203583487443574,0.203481495543532,0.203542519981308,0.203668341416622,0.20603182619254,0.202425110847269,0.203621684118829,0.201915611111843,0.190214140180654,0.192009826883085,0.203315669839527,0.19535117492328,0.200986960771165,0.203786738136623,0.204466595434068,0.203194993304044,0.202806231899403,0.204383397213162,0.204697621130897,0.202914718392373,0.204134704426163,0.203520106847735,0.203572392547593,0.203659065864773,0.169178588912646,0.205683059293474,0.203435978136944,0.202475042984785,0.203519188472192,0.203364429401113,0.203620696351457,0.199860706793741,0.202452155084606,0.203528179931202
"hsa-miR-335-5p",1.69796465405416,1.28579426556163,1.80821278173639,1.18922443254317,2.18768769187158,1.38842317353802,1.5523781898051,1.30902739073207,1.9703487559986,2.15328483941742,1.61687552510895,0.826682457100934,1.80253959201089,2.21502287422087,1.85754389726277,1.8971987483132,1.97917450738856,1.61940656319858,1.51441747844155,1.63976235485473,1.64353063094659,1.0843686617813,1.01337267030107,1.0074699371946,1.46864317283227,0.928368194710167,1.9262631808585,1.63412202196031,1.69488292146395,1.97519108581429,1.59627547475066,1.30677577959389,1.64761288160475,2.18355322560641,1.82972746474239,2.35419539019306,2.45472642708461,1.87701645317109,1.3102295685341,1.62713730308059,2.0223559481794,1.68085476376428,1.60325769917886,1.84267069334157,1.78810836116729,2.19071735536084,2.05173827090515,1.26039699339079,1.7803024221461,1.25262165726351,1.64741905294463
"hsa-miR-337-3p",1.62902063080862,1.85730034304375,1.74094575602463,1.64273948716873,1.76047105788973,1.39617062866268,1.8263676908255,1.47399213702142,1.53315214978908,1.85261383664016,1.14812938300618,1.66185733087958,1.53666624252719,1.10877485559307,1.6041878069205,2.17529634369292,1.39193951504358,1.64701317643679,1.48821584049147,1.37923945190737,1.69919238273184,1.60106700705092,1.37875188037661,1.67082198444242,1.7169132407653,1.52354529485814,1.78907809460036,1.65800803889416,1.81822446528623,1.67092338941651,1.46892380948031,1.5546711181686,1.53962831280457,1.71043370906905,1.68346522840384,1.04836068597903,2.15277905404834,2.02978388444483,1.42048482520596,2.07636264574778,1.50009489378526,1.75672068503195,1.47282862339039,1.52707333859916,1.64423177820788,1.56077365964615,1.44505038779457,1.64096344577795,1.58298109817735,1.76099965760777,1.62125533501249
"hsa-miR-337-5p",1.8680468822233,1.55604910528729,1.76000743309295,1.66465784196869,1.50360639561338,1.10897472082406,1.74643429696737,1.51762529049408,1.59704500044803,1.68161972190009,1.69988206108492,1.82453205257998,1.87168582502933,1.61899355428655,1.86362085122726,1.5374666421046,1.07136305539116,1.22973761348365,1.66707829544988,1.63051678862598,1.42178779927356,1.9731135226046,1.27014663045835,1.36625264608424,1.53225331367468,1.1942389427006,1.40768085893736,1.37172571607656,1.49172350896821,1.70252905340625,1.78319644839333,1.57979870849154,1.68431447115916,1.89266232564851,1.76880987221073,1.80865295441739,1.50762452904418,1.43703637906252,0.808067034973535,1.69108298612161,1.6875570457273,1.4469899286728,0.517350912181916,1.88872196334951,1.90539159063211,1.90872260460701,1.74173010921196,1.60384985860874,1.70391759952771,1.62806169221689,2.09242646639084
"hsa-miR-338-5p",1.95871496882041,1.50930479932179,1.7801790077454,1.94655609607779,1.32613734419331,1.50637710067032,1.15014611111144,2.05455747953474,1.67958134242707,1.7689708100421,1.41086738351883,1.12817313349103,1.68286079360032,1.5712736104238,1.82462204238444,1.66101414090692,1.01993419927196,2.14029699275267,2.29204435022383,1.87668745090496,1.56463497070265,1.591662519099,1.8190253005788,0.953476606022195,1.01131865947242,0.902013425501323,1.16765930497599,1.59114252529924,1.83116995502686,1.39669853570391,1.64526395805495,1.52230569887247,1.67258651098645,2.06272234144069,2.29395706805088,1.49332693336043,1.46953772392095,2.33672964558829,2.05505740470995,1.57696502546386,1.16499851624622,1.49452316702214,1.95903973179304,1.95082840305255,1.71222422403049,2.09106993243769,1.8097245828673,1.66621807266279,1.54434280797245,1.76327691273148,2.41260886245064
"hsa-miR-339-3p",0.566048187928893,0.832401327665609,0.582439612743363,0.578228759890763,0.588594575511708,0.516379676627829,0.673648680986141,0.589570129554272,0.592839623587566,0.595092148049563,0.563372366234883,1.21837012763735,0.589637060449249,0.585999079115338,0.540316415918631,0.59513409325729,0.595424130060542,0.595149019557929,0.594898382213705,0.595090414314214,0.594650499252972,0.572106582748882,0.590102216964244,0.593005176052605,0.589231776367234,0.537312670556282,0.560071333054452,0.594632793607036,0.56907059284235,0.786405410065835,0.594743748700869,0.858724013037231,0.594263559185918,0.582946636267047,0.587179107366864,0.59201602317629,0.593734988031253,0.590862919976406,0.580444131176508,0.595049239323465,0.585426643871717,0.374363136196856,0.591241020414793,0.580732574137176,0.593944636076293,0.595081495284764,0.589372984768228,0.594457554626845,0.586341315207376,0.574657792834162,0.595102875704089
"hsa-miR-339-5p",1.47904075319262,1.47089862309741,2.11934686892822,1.42458836989818,1.49100131954897,1.6764031543181,1.51543109536857,1.53451174758965,1.52611516418483,1.52133246925167,1.64458724567808,1.51697314627816,1.49461571188411,1.87902253147264,1.36868532144922,1.53978100245467,1.55255004664876,1.51443263185387,1.51610973088443,1.53953800527086,1.54095852568034,1.80713208451858,1.53425082135495,1.55622076007917,1.39590921845654,1.77984072370351,1.50497731013034,1.53061858689176,1.42321807133499,1.88875505740653,1.51674313227132,1.47385544429068,1.54135536111183,1.70550479802181,1.44171060367153,1.5142959600081,1.84613285950893,1.804157594263,1.44284300522337,1.53045102763781,1.49951038323724,1.12102395945986,1.68189843186175,1.70867674264912,1.51103357855052,1.52709542408063,1.49401888228654,1.52280170351874,1.47859774173414,1.91153838986328,1.53033461377848
